"Subject","Group","Condition","VideoTrial","VideoName","PathPrime","MannerPrime","PathPrimeV","MannerPrimeV","Target_Ground","Target_Object","Target"
"30","L2","Path",7,"prm_boudun","El escarabajo sube un montículo con una pelota.","El escarabajo rueda una pelota por un montículo.","sube","rueda","dune","swimming_ring","Popi sube una duna con una balsa inflable"
"30","L2","Path",8,"trd_bronei","El muchacho baja un cerro con una moto.","El muchacho tira de una moto por un cerro.","baja","tira de","snowyhill","wheelbarrow","Popi baja la colina nevada con un carril"
"30","L2","Path",9,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi entra la cueva arrastrando una silla"
"30","L2","Path",10,"prt_rourue","El borracho cruza una avenida con una botella.","El borracho rueda una botella por una avenida.","cruza","rueda","street","cartwheel","Popi cruza la calle con una rueda de carreta"
"30","L2","Path",11,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi baja una loma con un carrete"
"30","L2","Path",12,"pre_pnegro","La joven entra en un gimnasio con un aro.","La joven rueda un aro por un gimnasio.","entra en","rueda","cave","tire","Popi entra la cueva con una rueda de coche"
"30","L2","Path",13,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","Popi sube la duna con un carrito de juguete"
"30","L2","Path",14,"pge_tabgro","El empleado entra en un almacén con un armario.","El empleado empuja un armario por un almacén.","entra en","empuja","cave","table","Popi entra la cueva con una mesa"
"30","L2","Path",15,"trm_voitoi","La labradora sube un collado con un carro.","La labradora tira de un carro por un collado.","sube","tira de","roof","toy_car","Popi sube el techo con un carrito de juguete"
"30","L2","Path",16,"tgd_malcol","El conserje baja una escalinata con un colchón.","El conserje arrastra un colchón por una escalinata.","baja","arrastra","hill","trunk","Popi baja la colina arrastrando un baúl"
"30","L2","Path",17,"trt_pourou","El labrador cruza un puente con una carreta.","El labrador tira de una carreta por un puente.","cruza","tira de","road","stroller","Popi cruza la calle con un coche de bebé"
"30","L2","Path",18,"prd_balnei","El camarero baja unos peldaños con un barril.","El camarero rueda un barril por unos peldaños.","baja","rueda","snowyhill","balloon","Popi baja la colina nevada con una bola inflable"
"30","L2","Path",19,"tgt_cherue","El campesino cruza una parcela con un palo.","El campesino arrastra un palo por una parcela.","cruza","arrastra","street","rocking_horse","Popi cruza la calle con un caballo de juguete"
"30","L2","Path",20,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","Popi sube el techo con una balsa inflable "
"30","L2","Path",21,"tge_chamai","El vendedor entra en un local con una lámpara.","El vendedor arrastra una lámpara por un local.","entra en","arrastra","house","chair","Popi entra con una silla a la granja"
"30","L2","Path",22,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi baja la loma con una maleta"
"30","L2","Path",23,"tre_cadmai","El nene entra en una escuela con un triciclo.","El nene tira de un triciclo por una escuela.","entra en","tira de","house","shopping_trolley","Popi entra la granja con un carrete de compras"
"30","L2","Path",24,"tgd_malnei","El obrero baja unas gradas con un tablón.","El obrero arrastra un tablón por unas gradas.","baja","arrastra","snowyhill","trunk","Popi baja la colina nevada con un baúl"
"30","L2","Path",25,"pgt_panrou","El niño cruza una habitación con una papelera.","El niño empuja una papelera por una habitación.","cruza","empuja","road","basket","Popi cruza la calle con un cesto de manzanas"
"30","L2","Path",26,"tre_cadgro","El chiquillo entra en un jardín con un patinete.","El chiquillo tira de un patinete por un jardín.","entra en","tira de","cave","shopping_trolley","Popi entra la cueva con un carrete de compras"
"30","L2","Path",27,"prd_balcol","La niña baja una cuesta con un plato.","La niña rueda un plato por una cuesta.","baja","rueda","hill","balloon","Popi baja la loma con la bola inflable "
"30","L2","Path",28,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","Popi sube el techo con un paquete"
"30","L2","Path",29,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","Popi entra la granja con una rueda de carro"
"30","L2","Path",30,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","Popi sube la duna con un saco"
"30","L2","Path",31,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi cruza la calle con un cesto de manzanas"
"30","L2","Path",32,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","Popi sube la duna con un saco"
"31","L2","Control",1,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","Popi lleva una rueda al almecén entra por la puerta "
"31","L2","Control",2,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi camina con una cesta llena de manzanas en la calle de un pueblo"
"31","L2","Control",3,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","Popi tiene una inflante hasta la cima del techo de una casa del campo"
"31","L2","Control",5,"prd_balnei","El camarero baja unos peldaños con un barril.","El camarero rueda un barril por unos peldaños.","baja","rueda","snowyhill","balloon","Popi baja de la nieve en los alpes con una pelota inflada"
"31","L2","Control",6,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","el Popi carga un saco sobre el sable [=la arena] hasta el cima de la duna al lado del mar"
"31","L2","Control",7,"trd_bronei","El muchacho baja un cerro con una moto.","El muchacho tira de una moto por un cerro.","baja","tira de","snowyhill","wheelbarrow","Popi está en los alpes y lleva un objeto que se usa para"
"31","L2","Control",8,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi entra a la cueva con una silla en la selva"
"31","L2","Control",9,"prd_balcol","La niña baja una cuesta con un plato.","La niña rueda un plato por una cuesta.","baja","rueda","hill","balloon","Popi baja de la colina con la pelota en la montaña"
"31","L2","Control",10,"tge_chamai","El vendedor entra en un local con una lámpara.","El vendedor arrastra una lámpara por un local.","entra en","arrastra","house","chair","Popi entra en el almacén con una silla en una finca"
"31","L2","Control",11,"prm_boudun","El escarabajo sube un montículo con una pelota.","El escarabajo rueda una pelota por un montículo.","sube","rueda","dune","swimming_ring","Popi sube la duna de la playa con un juguete de la playa"
"31","L2","Control",12,"tgd_malnei","El obrero baja unas gradas con un tablón.","El obrero arrastra un tablón por unas gradas.","baja","arrastra","snowyhill","trunk","él está en la selva en invierno y baja sobre la nieve con una caja fuerte"
"31","L2","Control",13,"pre_pnegro","La joven entra en un gimnasio con un aro.","La joven rueda un aro por un gimnasio.","entra en","rueda","cave","tire","Popi entra dentro de la cueva con la rueda en la selva"
"31","L2","Control",14,"tgt_cherue","El campesino cruza una parcela con un palo.","El campesino arrastra un palo por una parcela.","cruza","arrastra","street","rocking_horse","Popi cruza la calle del pueblo con un caballo de juego"
"31","L2","Control",15,"pgm_paqdun","El señor sube unos escalones con una televisión.","El señor empuja una televisión por unos escalones.","sube","empuja","dune","package","Popi sube la duna con un paquete dorado y violeta"
"31","L2","Control",16,"tgt_cherou","La anciana cruza una sala con una alfombra.","La anciana arrastra una alfombra por una sala.","cruza","arrastra","road","rocking_horse","Popi cruza una carretera con un caballo de juguete al lado de la paja"
"31","L2","Control",17,"tre_cadgro","El chiquillo entra en un jardín con un patinete.","El chiquillo tira de un patinete por un jardín.","entra en","tira de","cave","shopping_trolley","Popi entra la cueva con una bolsa de compras"
"31","L2","Control",18,"tgd_malcol","El conserje baja una escalinata con un colchón.","El conserje arrastra un colchón por una escalinata.","baja","arrastra","hill","trunk","Popi baja con la caja fuerte cofre de las colinas de la montaña"
"31","L2","Control",19,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","Popi sube la duna con un carro de juguete al lado del mar"
"31","L2","Control",20,"pge_tabgro","El empleado entra en un almacén con un armario.","El empleado empuja un armario por un almacén.","entra en","empuja","cave","table","Popi entra la cueva con una mesa de madera"
"31","L2","Control",21,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi baja de la colina con una carreta"
"31","L2","Control",22,"pge_tabmai","El informático entra en un cuarto con un ordenador.","El informático empuja un ordenador por un cuarto.","entra en","empuja","house","table","Popi lleva la mesa de madera al almacén"
"31","L2","Control",23,"trt_pourue","El joven cruza una vía con un monopatín.","El joven tira de un monopatín por una vía.","cruza","tira de","street","stroller","Popi anda con algo de bebé"
"31","L2","Control",24,"tgm_sactoi","El explorador sube un desnivel con un trineo.","El explorador arrastra un trineo por un desnivel.","sube","arrastra","roof","sack","Popi sube sobre el techo de la casa grande con un saco "
"31","L2","Control",25,"prt_rourue","El borracho cruza una avenida con una botella.","El borracho rueda una botella por una avenida.","cruza","rueda","street","cartwheel","Popi camina con una rueda cruzando la calle del pueblo"
"31","L2","Control",26,"tre_cadmai","El nene entra en una escuela con un triciclo.","El nene tira de un triciclo por una escuela.","entra en","tira de","house","shopping_trolley","Popi entra de la puerta de la finca con una bolsa de compras"
"31","L2","Control",27,"prt_rourou","El mozo cruza una plaza con una esfera.","El mozo rueda una esfera por una plaza.","cruza","rueda","road","cartwheel","Popi camina al lado derecho con la rueda cruzando la calle"
"31","L2","Control",28,"pgd_valnei","El chico baja una pendiente con una piedra.","El chico empuja una piedra por una pendiente.","baja","empuja","snowyhill","suitcase","Popi camina con una maleta sobre la nieve"
"31","L2","Control",29,"trt_pourou","El labrador cruza un puente con una carreta.","El labrador tira de una carreta por un puente.","cruza","tira de","road","stroller","Popi lleva el carrillo de bebé otra vez hasta el lado izquierdo cruzando la calle"
"31","L2","Control",30,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi baja de la colina con una maleta dejándola al lado de un árbol"
"31","L2","Control",31,"trm_voitoi","La labradora sube un collado con un carro.","La labradora tira de un carro por un collado.","sube","tira de","roof","toy_car","Popi sube sobre el techo con un carro de juguete"
"31","L2","Control",32,"pgd_valnei","El chico baja una pendiente con una piedra.","El chico empuja una piedra por una pendiente.","baja","empuja","snowyhill","suitcase","Popi baja sobre la nieve con una maleta"
"32","L2","Path",1,"pgt_panrou","El niño cruza una habitación con una papelera.","El niño empuja una papelera por una habitación.","cruza","empuja","road","basket","Popi está empujando una caja de manzanas"
