"Subject","Group","Condition","VideoTrial","VideoName","Target","Path","Manner","P_anyw","P_V","P_adj","M_anyw","M_V","M_adj"
"32","L2","Path",27,"prm_boudun","Popi sube una duna con una rueda inflatable","V","No Manner",1,1,0,0,0,0
"32","L2","Path",28,"tgt_cherue","Popi cruza una carretera con un caballo juguete","V","No Manner",1,1,0,0,0,0
"32","L2","Path",29,"pgm_paqtoi","Popi sube un tejado con un paquete","V","No Manner",1,1,0,0,0,0
"32","L2","Path",30,"trd_bronei","Popi baja una colina nevada con un carrio","V","No Manner",1,1,0,0,0,0
"32","L2","Path",31,"prt_rourou","Popi cruza un río de hielo con una rueda de carretera","V","No Manner",1,1,0,0,0,0
"32","L2","Path",32,"pgd_valcol","Popi baja un cerro con una maleta","V","No Manner",1,1,0,0,0,0
"33","L2","Control",1,"trd_brocol","Popi mueve un cartera o algo","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",2,"tgt_cherue","Popi mueve un caballo de juguete","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",3,"prm_boudun","Popi mueve una cosa de la playa que está infantil con aire en la duna","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",4,"tge_chagro","Popi mueve una silla delante de la cueva","No Path","Adjunct",0,0,0,1,0,1
"33","L2","Control",5,"pgt_panrue","Popi mueve una montón de manzanas en una calle","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",6,"tre_cadmai","Popi tiene una algo de compras","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",7,"pgd_valnei","Popi mueve una maleta en una montaña","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",8,"tge_chamai","Popi mueve una silla","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",9,"pgt_panrou","Popi tiene su montón de manzanas y mueve las","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",10,"prm_boutoi","Popi mueve su cosa de la playa arriba de un techo","Adjunct","No Manner",1,0,1,0,0,0
"33","L2","Control",11,"tgd_malnei","Popi mueve un cosa muy heavy abajo de una calidera de nieve","Adjunct","No Manner",1,0,1,0,0,0
"33","L2","Control",12,"pge_tabmai","Popi mueve una mesa ","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",13,"trt_pourue","Popi está en la calle con su coche de bebé","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",14,"prd_balcol","Popi está en la naturaleza con su grande pelota del aire","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",15,"tgm_sactoi","Popi mueve su saco arriba de un techo","Adjunct","No Manner",1,0,1,0,0,0
"33","L2","Control",16,"prd_balnei","Popi tiene su pelota del aire y bajó un calidera de nieve","V","No Manner",1,1,0,0,0,0
"33","L2","Control",17,"tgt_cherou","Popi mueve su caballo de juguete","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",18,"pgm_paqtoi","Popi mueve un paquete grande arriba de un techo","Adjunct","No Manner",1,0,1,0,0,0
"33","L2","Control",19,"trt_pourou","Popi está en un camino con su coche de bebé","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",20,"pgm_paqdun","Popi está en una duna con su paquete","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",21,"prt_rourue","Popi está en una calle con su rueda de madera","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",22,"tgm_sacdun","Popi está en la playa en una duna con su saco","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",23,"pre_pnemai","Popi mueve una rueda dentro de una casa","Adjunct","No Manner",1,0,1,0,0,0
"33","L2","Control",24,"trm_voitoi","Popi está en un techo con un coche de juguetes","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",25,"pgd_valcol","Popi mueve una maleta en una montaña verde con flores","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",26,"pre_pnegro","Popi fue desaparecido en una cueva con su rueda grande","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",27,"trd_bronei","Popi está en las montañas de nieve con una cosa que yo no sé","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",28,"pge_tabgro","Popi mueve una mesa dentro de una cueva","Adjunct","No Manner",1,0,1,0,0,0
"33","L2","Control",29,"trm_voidun","Popi está en la playa en una duna con su coche de juguetes","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",30,"prt_rourou","Popi mueve una rueda de madera en un camino","No Path","No Manner",0,0,0,0,0,0
"33","L2","Control",31,"tre_cadgro","Popi mueve su algo de compras dentro de una cueva","Adjunct","No Manner",1,0,1,0,0,0
"33","L2","Control",32,"prt_rourue","Popi está en una calle y mueve su rueda de madera","No Path","No Manner",0,0,0,0,0,0
"34","L2","Manner",1,"tgt_cherue","el Popi arrastrando un caballo de juguetes","No Path","Adjunct",0,0,0,1,0,1
"34","L2","Manner",2,"pre_pnemai","el niño empujando las ruedas","No Path","Adjunct",0,0,0,1,0,1
"34","L2","Manner",3,"trm_voidun","él arrastrando un auto de juguetes de las dunas","No Path","Adjunct",0,0,0,1,0,1
"34","L2","Manner",4,"prt_rourou","el Popo gira la rueda de un carro","No Path","V",0,0,0,1,1,0
"34","L2","Manner",5,"trd_brocol","Popo lleva la carretilla abajo del campo","Adjunct","No Manner",1,0,1,0,0,0
"34","L2","Manner",6,"tge_chagro","Popo arrastrando una silla adentro una cueva","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",7,"pgt_panrou","Popo empujando un canasto lleno de manzanas","No Path","Adjunct",0,0,0,1,0,1
"34","L2","Manner",8,"prm_boudun","Popo tira una no recuerdo para la piscina ","No Path","V",0,0,0,1,1,0
"34","L2","Manner",9,"tge_chamai","él arrastra una silla adentro una bodega","Adjunct","V",1,0,1,1,1,0
"34","L2","Manner",10,"prd_balcol","Popo empujando la pelota para abajo","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",11,"pge_tabmai","él empujando una mesa adentro del cuarto","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",12,"prm_boutoi","él empujando un flotador arriba el techo de una casa","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",13,"tgd_malnei","Popo arrastrando un baúl abajo la nieve","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",14,"pre_pnegro","él empujando una rueda adentro la cueva","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",15,"trm_voitoi","Popo cargando un auto arriba el techo","Adjunct","No Manner",1,0,1,0,0,0
"34","L2","Manner",16,"pgt_panrue","Popo empujando un canasto lleno de manzanas arriba de la calle","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",17,"tre_cadmai","Popo llevando un carrito de comida adentro de la bodega","Adjunct","No Manner",1,0,1,0,0,0
"34","L2","Manner",18,"pgd_valnei","él empujando una maleta tirándola abajo la nieve","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",19,"tgm_sactoi","él cargando un saco arriba el techo","Adjunct","No Manner",1,0,1,0,0,0
"34","L2","Manner",20,"pgd_valcol","él empujando una maleta abajo un cerro","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",21,"trt_pourou","él tirando un coche de bebé arriba de la calle","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",22,"tgd_malcol","él tirando un baúl del cerro","No Path","Adjunct",0,0,0,1,0,1
"34","L2","Manner",23,"tre_cadgro","él tirando un carrito adentro de la cueva","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",24,"pgm_paqdun","él empujando el paquete arriba de la duna","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",25,"trd_bronei","él tirando un carrito por la nieve","No Path","Adjunct",0,0,0,1,0,1
"34","L2","Manner",26,"pge_tabgro","empujando la mesa adentro de la cueva","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",27,"tgt_cherou","él tirando un palito de juguetes de madera arriba la calle","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",28,"prd_balnei","él empujando un pelota de inflable arriba la nieve","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",29,"tgm_sacdun","él arrastra un saco arriba la duna","Adjunct","V",1,0,1,1,1,0
"34","L2","Manner",30,"prt_rourue","él empujando la rueda arriba de la avenida","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",31,"pgm_paqtoi","él empujando el paquete arriba el techo","Adjunct","Adjunct",1,0,1,1,0,1
"34","L2","Manner",32,"prt_rourou","él tirando una rueda adentro del bosque","Adjunct","Adjunct",1,0,1,1,0,1
"35","L2","Manner",1,"tgm_sactoi","Popi sube un tejado arrastrando un saco","V","Adjunct",1,1,0,1,0,1
"35","L2","Manner",2,"trt_pourue","Popi cruza una calle tirando un carrito de bebé","V","Adjunct",1,1,0,1,0,1
"35","L2","Manner",3,"prd_balcol","Popi baja una cuesta de una colina rodando una bola inflable","V","Adjunct",1,1,0,1,0,1
"35","L2","Manner",4,"pgm_paqtoi","Popi sube un tejado empujando un paquete","V","Adjunct",1,1,0,1,0,1
"35","L2","Manner",5,"tge_chagro","Popi arrastra una silla por un bosque y entra en una cueva","V","V",1,1,0,1,1,0
"35","L2","Manner",6,"prd_balnei","Popi rueda un balón inflable bajando una colina nevada","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",7,"pgm_paqdun","Popi sube una duna empujando un paquete","V","Adjunct",1,1,0,1,0,1
"35","L2","Manner",8,"tre_cadmai","Popi tira de una carro de compras y entra en un granero","V","V",1,1,0,1,1,0
"35","L2","Manner",9,"pgd_valcol","Popi empujó una maleta por una colina","No Path","V",0,0,0,1,1,0
"35","L2","Manner",10,"tgm_sacdun","Popi arrastra un saco subiendo una duna","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",11,"pgd_valnei","Popi empujó una maleta bajando por una pendiente","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",12,"tgt_cherou","Popi arrastra un caballo de juguete por un camino en el campo","No Path","V",0,0,0,1,1,0
"35","L2","Manner",13,"tre_cadgro","Popi tira de un carro de compras por el bosque y entra en un cueva","V","V",1,1,0,1,1,0
"35","L2","Manner",14,"pgt_panrou","Popi empujó un cesto lleno de manzanas cruzando un camino en el campo","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",15,"trd_brocol","Popi baja una colina arrastrando una carretilla","V","Adjunct",1,1,0,1,0,1
"35","L2","Manner",16,"prm_boutoi","Popi sube un tejado empujando un flotador","V","Adjunct",1,1,0,1,0,1
"35","L2","Manner",17,"tgd_malcol","Popi arrastra un baúl bajando una colina","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",18,"pre_pnemai","Popi empuja una rueda por el patio y entra en el granero","V","V",1,1,0,1,1,0
"35","L2","Manner",19,"tgt_cherue","Popi arrastra un caballo de juguete y cruza una calle del pueblo","V","V",1,1,0,1,1,0
"35","L2","Manner",20,"trm_voidun","Popi arrastra un coche de juguete subiendo por una duna","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",21,"pge_tabmai","Popi empujó una mesa y entra en un granero","V","V",1,1,0,1,1,0
"35","L2","Manner",22,"trd_bronei","Popi tira de una carretilla bajando por la colina nevada","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",23,"pre_pnegro","Popi empujó una rueda por el bosque y entra en una cueva","V","V",1,1,0,1,1,0
"35","L2","Manner",24,"pgt_panrue","Popi empujó un cesto lleno de manzanas cruzando una calle del pueblo","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",25,"tge_chamai","Popi arrastra una silla por el patio y entra en el granero","V","V",1,1,0,1,1,0
"35","L2","Manner",26,"prm_boudun","Popi sube una duna empujando el flotador","V","Adjunct",1,1,0,1,0,1
"35","L2","Manner",27,"pge_tabgro","Popi empujó una mesa por el bosque y entra en una cueva","V","V",1,1,0,1,1,0
"35","L2","Manner",28,"trt_pourou","Popi tira de un carrito de bebé y cruza un camino en el campo","V","V",1,1,0,1,1,0
"35","L2","Manner",29,"tgd_malnei","Popi arrastra un baúl bajando por una colina nevada","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",30,"prt_rourou","Popi empujó una rueda de un carro cruzando un camino en el campo","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",31,"trm_voitoi","Popi tira de un coche de juguete subiendo por un tejado","Adjunct","V",1,0,1,1,1,0
"35","L2","Manner",32,"prt_rourue","Popi empujó una rueda de un carro cruzando la calle del pueblo","Adjunct","V",1,0,1,1,1,0
"36","L2","Control",1,"trt_pourou","Popi ha cruzado la calle con un carro de bebé","V","No Manner",1,1,0,0,0,0
"36","L2","Control",2,"pgm_paqdun","Popi está empujando un paquete y ha parado en la colina ","No Path","V",0,0,0,1,1,0
"36","L2","Control",3,"pre_pnegro","Popi está empujando una rueda y ha dejado en una cueva en el bosque","No Path","V",0,0,0,1,1,0
"36","L2","Control",4,"tgd_malnei","Popi ha bajado un no sé que y está en las montañas en mucha nieve","V","No Manner",1,1,0,0,0,0
"36","L2","Control",5,"prt_rourue","Popi está en un pueblo y ha cruzado un camino con una rueda empujando una rueda","V","Adjunct",1,1,0,1,0,1
"36","L2","Control",6,"pgd_valcol","Popi ha bajado una maleta desde una colina en un bosque","V","No Manner",1,1,0,0,0,0
"36","L2","Control",7,"prm_boudun","Popi ha subido la colina en la playa con una rueda que se puede inflar","V","No Manner",1,1,0,0,0,0
"36","L2","Control",8,"tre_cadmai","Popi ha entrado con un carro de compras en una granja","V","No Manner",1,1,0,0,0,0
"36","L2","Control",9,"pgd_valnei","Popi ha bajado una malete desde una colina helada","V","No Manner",1,1,0,0,0,0
"36","L2","Control",10,"pre_pnemai","Popi ha entrado en la granja con una rueda de coche","V","No Manner",1,1,0,0,0,0
"36","L2","Control",11,"trd_bronei","Popi ha bajado un carro naranja desde una colina nevada","V","No Manner",1,1,0,0,0,0
"36","L2","Control",12,"tge_chamai","Popi ha entrado con una silla en la casa","V","No Manner",1,1,0,0,0,0
"36","L2","Control",13,"prt_rourou","Popi ha vuelto con la rueda y ha cruzado el camino","V","No Manner",1,1,0,0,0,0
"36","L2","Control",14,"tgm_sacdun","Popi ha subido una colina de arena en la playa con una bolsa","V","No Manner",1,1,0,0,0,0
"36","L2","Control",15,"pge_tabgro","Popi ha dejado una mesa de madera en una cueva en el bosque","No Path","No Manner",0,0,0,0,0,0
"36","L2","Control",16,"prm_boutoi","Popi ha subido con una rueda de goma a un techo","V","No Manner",1,1,0,0,0,0
"36","L2","Control",17,"tgt_cherou","Popi ha cruzado el camino con un caballo de madera un juguete","V","No Manner",1,1,0,0,0,0
"36","L2","Control",18,"trd_brocol","Popi ha estado en la colina y ha bajado con su carro amarillo","V","No Manner",1,1,0,0,0,0
"36","L2","Control",19,"pgt_panrue","Popi ha cruzado la calle con un montón de manzanas","V","No Manner",1,1,0,0,0,0
"36","L2","Control",20,"prd_balnei","Popi ha bajado con una pelota de goma desde una colina nevada","V","No Manner",1,1,0,0,0,0
"36","L2","Control",21,"tge_chagro","Popi ha dejado una silla en una cueva en el bosque","No Path","No Manner",0,0,0,0,0,0
"36","L2","Control",22,"trt_pourue","Popi ha cruzado el camino en el pueblo con un carro de un bebé pero llevando el carro detrás de su espalda","V","Adjunct",1,1,0,1,0,1
"36","L2","Control",23,"pge_tabmai","Popi ha dejado una mesa de madera en una granja y entra en la puerta roja","V","No Manner",1,1,0,0,0,0
"36","L2","Control",24,"trm_voidun","Popi ha subido una colina de arena con un coche un juguete","V","No Manner",1,1,0,0,0,0
"36","L2","Control",25,"prd_balcol","Popi ha bajado con la pelota de goma desde la colina","V","No Manner",1,1,0,0,0,0
"36","L2","Control",26,"pgt_panrou","Popi ha empujado las manzanas y ha cruzado el camino","V","V",1,1,0,1,1,0
"36","L2","Control",27,"tgm_sactoi","Popi ha subido al techo con una bolsa llena de manzanas","V","No Manner",1,1,0,0,0,0
"36","L2","Control",28,"tre_cadgro","Popi ha dejado el carro de compras en una cueva en el bosque","No Path","No Manner",0,0,0,0,0,0
"36","L2","Control",29,"tgt_cherue","Popi ha cruzado con un caballo de madera de juguete ","V","No Manner",1,1,0,0,0,0
"36","L2","Control",30,"pgm_paqtoi","Popi ha subido al techo con un regalo","V","No Manner",1,1,0,0,0,0
"36","L2","Control",31,"tgd_malcol","Popi ha bajado de una colina con una no sé como se llama","V","No Manner",1,1,0,0,0,0
"36","L2","Control",32,"pgm_paqtoi","Popi ha dejado el regalo en el techo de una casa en el bosque","No Path","No Manner",0,0,0,0,0,0
"37","L2","Control",1,"prt_rourou","está empujando el ruedo de carro","No Path","V",0,0,0,1,1,0
"37","L2","Control",2,"tge_chamai","está llevando una silla","No Path","No Manner",0,0,0,0,0,0
"37","L2","Control",3,"pgm_paqtoi","está subiendo el techo mientras está empujando el paquete","V","Adjunct",1,1,0,1,0,1
"37","L2","Control",4,"prd_balcol","está bajando el cerro mientras está empujando la bola","V","Adjunct",1,1,0,1,0,1
"37","L2","Control",5,"tgm_sacdun","está llevando el saco mientras está subiendo la duna","Adjunct","No Manner",1,0,1,0,0,0
"37","L2","Control",6,"trt_pourou","trae el carrito de bebé","No Path","No Manner",0,0,0,0,0,0
"37","L2","Control",7,"tgd_malnei","trae la cosa en el colino nevado","No Path","No Manner",0,0,0,0,0,0
"37","L2","Control",8,"trm_voidun","trae el auto de juguete","No Path","No Manner",0,0,0,0,0,0
"37","L2","Control",9,"pgd_valnei","está empujando la maleta bajo [abajo] el cerro","Adjunct","V",1,0,1,1,1,0
"37","L2","Control",10,"prm_boutoi","está empujando el juguete de nadar por el techo","No Path","V",0,0,0,1,1,0
"37","L2","Control",11,"trd_bronei","trae el carrito","No Path","No Manner",0,0,0,0,0,0
"37","L2","Control",12,"pgt_panrue","empuja un cesto de manzanas","No Path","V",0,0,0,1,1,0
"37","L2","Control",13,"tre_cadgro","entra el cuevo llevando el carrito de compra","V","No Manner",1,1,0,0,0,0
"37","L2","Control",14,"prd_balnei","está empujando el juguete","No Path","V",0,0,0,1,1,0
"37","L2","Control",15,"tge_chagro","entra en el cuevo con una silla","V","No Manner",1,1,0,0,0,0
"37","L2","Control",16,"pgm_paqdun","sube la duna empujando el paquete","V","Adjunct",1,1,0,1,0,1
"37","L2","Control",17,"prt_rourue","cruza la calle empujando un ruedo [una rueda]","V","Adjunct",1,1,0,1,0,1
"37","L2","Control",18,"pgd_valcol","empuja la maleta bajo [abajo] del cerro","Adjunct","V",1,0,1,1,1,0
"37","L2","Control",19,"trm_voitoi","sube por el techo con el juguete ","V","No Manner",1,1,0,0,0,0
"37","L2","Control",20,"tgt_cherue","cruza la calle con el caballo de juguete","V","No Manner",1,1,0,0,0,0
"37","L2","Control",21,"pge_tabmai","empuja la mesa entrando la casa","Adjunct","V",1,0,1,1,1,0
"37","L2","Control",22,"trt_pourue","trae el carrito de bebé cruzando la calle","Adjunct","No Manner",1,0,1,0,0,0
"37","L2","Control",23,"pge_tabgro","entra la cueva empujando la mesa","V","Adjunct",1,1,0,1,0,1
"37","L2","Control",24,"prm_boudun","sube por la duna empujando el juguete de nadar","V","Adjunct",1,1,0,1,0,1
"37","L2","Control",25,"pgt_panrou","cruza el camino empujando el cesto de manzanas","V","Adjunct",1,1,0,1,0,1
"37","L2","Control",26,"pre_pnegro","entra el cueva empujando el ruedo de carro","V","Adjunct",1,1,0,1,0,1
"37","L2","Control",27,"tgt_cherou","trae el caballo del juguete cruzando el camino","Adjunct","No Manner",1,0,1,0,0,0
"37","L2","Control",28,"tre_cadmai","trae el carrito de compras entrando el granero","Adjunct","No Manner",1,0,1,0,0,0
"37","L2","Control",29,"tgm_sactoi","trae el saco subiendo por el techo","Adjunct","No Manner",1,0,1,0,0,0
"37","L2","Control",30,"trd_brocol","trae el carro bajo [abajo] del cerro","Adjunct","No Manner",1,0,1,0,0,0
