ExperimentName,Subject,Condition,PrimeType,SessionDate,SessionTime,DescrTaskList,Procedure[Trial],SubTrial,DescrDesignList,MannerPrimeSentence[SubTrial],PathPrimeSentence[SubTrial],Prime_Agent,Prime_Ground,Prime_MannerVerb,Prime_Object,Prime_PathVerb,Target_Direction,Target_Ground,Target_MannerCause,Target_MannerObject,Target_Object,Target_Path,TargetVideo[SubTrial],VideoDuration[SubTrial],MannerPrimeSentence[LogLevel5],PathPrimeSentence[LogLevel5],TargetVideo[LogLevel5]
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,12,12,El bombero empuja un piano por un pasillo.,El bombero cruza un pasillo con un piano.,El bombero,un pasillo,empuja,un piano,cruza,right-left,street,push,slide,basket,across,pgt_panrue,7800,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,13,13,El leñador rueda un tronco por una loma.,El leñador sube una loma con un tronco.,El leñador,una loma,rueda,un tronco,sube,right-left,roof,push,roll,swimming_ring,up,prm_boutoi,7800,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,14,14,El chiquillo tira de un patinete por un jardín.,El chiquillo entra en un jardín con un patinete.,El chiquillo,un jardín,tira de,un patinete,entra en,left-right,cave,pull,roll,shopping_trolley,into,tre_cadgro,7600,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,15,15,El obrero arrastra un tablón por unas gradas.,El obrero baja unas gradas con un tablón.,El obrero,unas gradas,arrastra,un tablón,baja,right-left,snowyhill,pull,slide,trunk,down,tgd_malnei,7400,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,16,16,El joven tira de un monopatín por una vía.,El joven cruza una vía con un monopatín.,El joven,una vía,tira de,un monopatín,cruza,left-right,street,pull,roll,stroller,across,trt_pourue,6800,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,17,17,El chico empuja una piedra por una pendiente.,El chico baja una pendiente con una piedra.,El chico,una pendiente,empuja,una piedra,baja,left-right,snowyhill,push,slide,suitcase,down,pgd_valnei,7400,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,18,18,El vendedor arrastra una lámpara por un local.,El vendedor entra en un local con una lámpara.,El vendedor,un local,arrastra,una lámpara,entra en,left-right,house,pull,slide,chair,into,tge_chamai,7600,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,19,19,El muchacho tira de una moto por un cerro.,El muchacho baja un cerro con una moto.,El muchacho,un cerro,tira de,una moto,baja,right-left,snowyhill,pull,roll,wheelbarrow,down,trd_bronei,8000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,20,20,El explorador arrastra un trineo por un desnivel.,El explorador sube un desnivel con un trineo.,El explorador,un desnivel,arrastra,un trineo,sube,right-left,roof,pull,slide,sack,up,tgm_sactoi,8000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,21,21,El empleado empuja un armario por un almacén.,El empleado entra en un almacén con un armario.,El empleado,un almacén,empuja,un armario,entra en,right-left,cave,push,slide,table,into,pge_tabgro,8000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,22,22,El campesino arrastra un palo por una parcela.,El campesino cruza una parcela con un palo.,El campesino,una parcela,arrastra,un palo,cruza,left-right,street,pull,slide,rocking_horse,across,tgt_cherue,6000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,23,23,La moza empuja un sillón por un repecho.,La moza sube un repecho con un sillón.,La moza,un repecho,empuja,un sillón,sube,right-left,roof,push,slide,package,up,pgm_paqtoi,6600,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,24,24,El borracho rueda una botella por una avenida.,El borracho cruza una avenida con una botella.,El borracho,una avenida,rueda,una botella,cruza,right-left,street,push,roll,cartwheel,across,prt_rourue,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,25,25,El informático empuja un ordenador por un cuarto.,El informático entra en un cuarto con un ordenador.,El informático,un cuarto,empuja,un ordenador,entra en,left-right,house,push,slide,table,into,pge_tabmai,7400,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,26,26,El mozo rueda una esfera por una plaza.,El mozo cruza una plaza con una esfera.,El mozo,una plaza,rueda,una esfera,cruza,left-right,road,push,roll,cartwheel,across,prt_rourou,6400,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,27,27,La mujer arrastra una cómoda por un vestíbulo.,La mujer entra en un vestíbulo con una cómoda.,La mujer,un vestíbulo,arrastra,una cómoda,entra en,right-left,cave,pull,slide,chair,into,tge_chagro,8000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,28,28,El escarabajo rueda una pelota por un montículo.,El escarabajo sube un montículo con una pelota.,El escarabajo,un montículo,rueda,una pelota,sube,left-right,dune,push,roll,swimming_ring,up,prm_boudun,6000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,29,29,El conserje arrastra un colchón por una escalinata.,El conserje baja una escalinata con un colchón.,El conserje,una escalinata,arrastra,un colchón,baja,left-right,hill,pull,slide,trunk,down,tgd_malcol,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,30,30,La labradora tira de un carro por un collado.,La labradora sube un collado con un carro.,La labradora,un collado,tira de,un carro,sube,right-left,roof,pull,roll,toy_car,up,trm_voitoi,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,31,31,La anciana arrastra una alfombra por una sala.,La anciana cruza una sala con una alfombra.,La anciana,una sala,arrastra,una alfombra,cruza,right-left,road,pull,slide,rocking_horse,across,tgt_cherou,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,157,2,MannerPrimeSentence,04-07-2016,15:12:43,2,DescrExperimentBlock,32,32,La moza empuja un sillón por un repecho.,La moza sube un repecho con un sillón.,La moza,un repecho,empuja,un sillón,sube,right-left,roof,push,slide,package,up,pgm_paqtoi,6600,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,1,DescrTrainingBlock,1,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,En la agencia de viajes no hay mucho trabajo.,En la agencia de viajes no hay mucho trabajo.,prt_meuche
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,1,1,El nene tira de un triciclo por una escuela.,El nene entra en una escuela con un triciclo.,El nene,una escuela,tira de,un triciclo,entra en,right-left,house,pull,roll,shopping_trolley,into,tre_cadmai,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,2,2,El obrero arrastra un tablón por unas gradas.,El obrero baja unas gradas con un tablón.,El obrero,unas gradas,arrastra,un tablón,baja,right-left,snowyhill,pull,slide,trunk,down,tgd_malnei,7400,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,3,3,El leñador rueda un tronco por una loma.,El leñador sube una loma con un tronco.,El leñador,una loma,rueda,un tronco,sube,right-left,roof,push,roll,swimming_ring,up,prm_boutoi,7800,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,4,4,El chiquillo tira de un patinete por un jardín.,El chiquillo entra en un jardín con un patinete.,El chiquillo,un jardín,tira de,un patinete,entra en,left-right,cave,pull,roll,shopping_trolley,into,tre_cadgro,7600,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,5,5,El explorador arrastra un trineo por un desnivel.,El explorador sube un desnivel con un trineo.,El explorador,un desnivel,arrastra,un trineo,sube,right-left,roof,pull,slide,sack,up,tgm_sactoi,8000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,6,6,El muchacho tira de una moto por un cerro.,El muchacho baja un cerro con una moto.,El muchacho,un cerro,tira de,una moto,baja,right-left,snowyhill,pull,roll,wheelbarrow,down,trd_bronei,8000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,7,7,La anciana arrastra una alfombra por una sala.,La anciana cruza una sala con una alfombra.,La anciana,una sala,arrastra,una alfombra,cruza,right-left,road,pull,slide,rocking_horse,across,tgt_cherou,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,8,8,La pasajera tira de un bolso con ruedas por una pasarela.,La pasajera sube una pasarela con un bolso con ruedas.,La pasajera,una pasarela,tira de,un bolso con ruedas,sube,left-right,dune,pull,roll,toy_car,up,trm_voidun,6600,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,9,9,El bombero empuja un piano por un pasillo.,El bombero cruza un pasillo con un piano.,El bombero,un pasillo,empuja,un piano,cruza,right-left,street,push,slide,basket,across,pgt_panrue,7800,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,10,10,La hormiga arrastra una hoja por una roca.,La hormiga sube una roca con una hoja.,La hormiga,una roca,arrastra,una hoja,sube,left-right,dune,pull,slide,sack,up,tgm_sacdun,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,11,11,La muchacha tira de una bicicleta por una costana.,La muchacha baja una costana con una bicicleta.,La muchacha,una costana,tira de,una bicicleta,baja,left-right,hill,pull,roll,wheelbarrow,down,trd_brocol,8400,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,12,12,El campesino arrastra un palo por una parcela.,El campesino cruza una parcela con un palo.,El campesino,una parcela,arrastra,un palo,cruza,left-right,street,pull,slide,rocking_horse,across,tgt_cherue,6000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,13,13,La labradora tira de un carro por un collado.,La labradora sube un collado con un carro.,La labradora,un collado,tira de,un carro,sube,right-left,roof,pull,roll,toy_car,up,trm_voitoi,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,14,14,El mozo rueda una esfera por una plaza.,El mozo cruza una plaza con una esfera.,El mozo,una plaza,rueda,una esfera,cruza,left-right,road,push,roll,cartwheel,across,prt_rourou,6400,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,15,15,El conserje arrastra un colchón por una escalinata.,El conserje baja una escalinata con un colchón.,El conserje,una escalinata,arrastra,un colchón,baja,left-right,hill,pull,slide,trunk,down,tgd_malcol,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,16,16,La joven rueda un aro por un gimnasio.,La joven entra en un gimnasio con un aro.,La joven,un gimnasio,rueda,un aro,entra en,left-right,cave,push,roll,tire,into,pre_pnegro,8200,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,17,17,El hombre empuja un sofá por una rampa.,El hombre baja una rampa con un sofá.,El hombre,una rampa,empuja,un sofá,baja,right-left,hill,push,slide,suitcase,down,pgd_valcol,7600,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,18,18,El borracho rueda una botella por una avenida.,El borracho cruza una avenida con una botella.,El borracho,una avenida,rueda,una botella,cruza,right-left,street,push,roll,cartwheel,across,prt_rourue,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,19,19,El señor empuja una televisión por unos escalones.,El señor sube unos escalones con una televisión.,El señor,unos escalones,empuja,una televisión,sube,left-right,dune,push,slide,package,up,pgm_paqdun,6000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,20,20,La chiquilla rueda un hula hoop por un aula.,La chiquilla entra en un aula con un hula hoop.,La chiquilla,un aula,rueda,un hula hoop,entra en,right-left,house,push,roll,tire,into,pre_pnemai,7200,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,21,21,El chico empuja una piedra por una pendiente.,El chico baja una pendiente con una piedra.,El chico,una pendiente,empuja,una piedra,baja,left-right,snowyhill,push,slide,suitcase,down,pgd_valnei,7400,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,22,22,El labrador tira de una carreta por un puente.,El labrador cruza un puente con una carreta.,El labrador,un puente,tira de,una carreta,cruza,right-left,road,pull,roll,stroller,across,trt_pourou,6800,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,23,23,El informático empuja un ordenador por un cuarto.,El informático entra en un cuarto con un ordenador.,El informático,un cuarto,empuja,un ordenador,entra en,left-right,house,push,slide,table,into,pge_tabmai,7400,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,24,24,El camarero rueda un barril por unos peldaños.,El camarero baja unos peldaños con un barril.,El camarero,unos peldaños,rueda,un barril,baja,left-right,snowyhill,push,roll,balloon,down,prd_balnei,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,25,25,La moza empuja un sillón por un repecho.,La moza sube un repecho con un sillón.,La moza,un repecho,empuja,un sillón,sube,right-left,roof,push,slide,package,up,pgm_paqtoi,6600,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,26,26,El vendedor arrastra una lámpara por un local.,El vendedor entra en un local con una lámpara.,El vendedor,un local,arrastra,una lámpara,entra en,left-right,house,pull,slide,chair,into,tge_chamai,7600,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,27,27,La niña rueda un plato por una cuesta.,La niña baja una cuesta con un plato.,La niña,una cuesta,rueda,un plato,baja,right-left,hill,push,roll,balloon,down,prd_balcol,7600,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,28,28,El empleado empuja un armario por un almacén.,El empleado entra en un almacén con un armario.,El empleado,un almacén,empuja,un armario,entra en,right-left,cave,push,slide,table,into,pge_tabgro,8000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,29,29,El joven tira de un monopatín por una vía.,El joven cruza una vía con un monopatín.,El joven,una vía,tira de,un monopatín,cruza,left-right,street,pull,roll,stroller,across,trt_pourue,6800,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,30,30,La mujer arrastra una cómoda por un vestíbulo.,La mujer entra en un vestíbulo con una cómoda.,La mujer,un vestíbulo,arrastra,una cómoda,entra en,right-left,cave,pull,slide,chair,into,tge_chagro,8000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,31,31,El escarabajo rueda una pelota por un montículo.,El escarabajo sube un montículo con una pelota.,El escarabajo,un montículo,rueda,una pelota,sube,left-right,dune,push,roll,swimming_ring,up,prm_boudun,6000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,158,1,NoPrime,04-07-2016,16:30:54,2,DescrExperimentBlock,32,32,El niño empuja una papelera por una habitación.,El niño cruza una habitación con una papelera.,El niño,una habitación,empuja,una papelera,cruza,left-right,road,push,slide,basket,across,pgt_panrou,6000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,159,3,PathPrimeSentence,04-07-2016,17:33:02,1,DescrTrainingBlock,1,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,En la agencia de viajes no hay mucho trabajo.,En la agencia de viajes no hay mucho trabajo.,prt_meuche
hopi_verbalprime_L1Spanish_160404_no-mic,159,3,PathPrimeSentence,04-07-2016,17:33:02,2,DescrExperimentBlock,1,1,La labradora tira de un carro por un collado.,La labradora sube un collado con un carro.,La labradora,un collado,tira de,un carro,sube,right-left,roof,pull,roll,toy_car,up,trm_voitoi,7000,No Data,No Data,No Data
hopi_verbalprime_L1Spanish_160404_no-mic,159,3,PathPrimeSentence,04-07-2016,17:33:02,2,DescrExperimentBlock,2,2,El campesino arrastra un palo por una parcela.,El campesino cruza una parcela con un palo.,El campesino,una parcela,arrastra,un palo,cruza,left-right,street,pull,slide,rocking_horse,across,tgt_cherue,6000,No Data,No Data,No Data
