"Subject","Group","Condition","VideoTrial","VideoName","Match","VocabEntry","Baseform","SemComp","Meaning","SyntCateg","SyntForm"
"29","L2","Path",16,"trd_bronei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"29","L2","Path",17,"prt_rourue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"29","L2","Path",18,"pgd_valnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"29","L2","Path",19,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
"29","L2","Path",20,"pge_tabgro","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"29","L2","Path",21,"prd_balnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"29","L2","Path",22,"pge_tabmai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"29","L2","Path",23,"prd_balcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"29","L2","Path",24,"trt_pourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"29","L2","Path",25,"tge_chagro","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"29","L2","Path",26,"trm_voidun","subió","subir_V","subir","Path","UP","V","V_fin"
"29","L2","Path",27,"prt_rourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"29","L2","Path",28,"tgd_malcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"29","L2","Path",29,"pre_pnemai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"29","L2","Path",30,"pgm_paqtoi","sube","subir_V","subir","Path","UP","V","V_fin"
"29","L2","Path",31,"tgd_malnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"29","L2","Path",32,"prm_boudun","sube","subir_V","subir","Path","UP","V","V_fin"
"30","L2","Path",1,"pgm_paqdun","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"30","L2","Path",1,"pgm_paqdun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"30","L2","Path",2,"prt_rourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"30","L2","Path",3,"pge_tabmai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"30","L2","Path",4,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
"30","L2","Path",5,"pgd_valnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"30","L2","Path",6,"trt_pourue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"30","L2","Path",7,"prm_boudun","sube","subir_V","subir","Path","UP","V","V_fin"
"30","L2","Path",8,"trd_bronei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"30","L2","Path",9,"tge_chagro","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"30","L2","Path",9,"tge_chagro","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"30","L2","Path",10,"prt_rourue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"30","L2","Path",11,"trd_brocol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"30","L2","Path",12,"pre_pnegro","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"30","L2","Path",13,"trm_voidun","sube","subir_V","subir","Path","UP","V","V_fin"
"30","L2","Path",14,"pge_tabgro","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"30","L2","Path",15,"trm_voitoi","sube","subir_V","subir","Path","UP","V","V_fin"
"30","L2","Path",16,"tgd_malcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"30","L2","Path",16,"tgd_malcol","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"30","L2","Path",17,"trt_pourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"30","L2","Path",18,"prd_balnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"30","L2","Path",19,"tgt_cherue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"30","L2","Path",20,"prm_boutoi","sube","subir_V","subir","Path","UP","V","V_fin"
"30","L2","Path",21,"tge_chamai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"30","L2","Path",22,"pgd_valcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"30","L2","Path",23,"tre_cadmai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"30","L2","Path",24,"tgd_malnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"30","L2","Path",25,"pgt_panrou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"30","L2","Path",26,"tre_cadgro","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"30","L2","Path",27,"prd_balcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"30","L2","Path",28,"pgm_paqtoi","sube","subir_V","subir","Path","UP","V","V_fin"
"30","L2","Path",29,"pre_pnemai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"30","L2","Path",30,"tgm_sacdun","sube","subir_V","subir","Path","UP","V","V_fin"
"30","L2","Path",31,"pgt_panrue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"30","L2","Path",32,"tgm_sacdun","sube","subir_V","subir","Path","UP","V","V_fin"
"31","L2","Control",1,"pre_pnemai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"31","L2","Control",1,"pre_pnemai","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"31","L2","Control",2,"pgt_panrue","camina","caminar_V","caminar","Manner","WALK","V","V_fin"
"31","L2","Control",3,"prm_boutoi","hasta la cima","PREP-la-cima_PP","PREP-la-cima_PP","Path","UP","Adjunct","PP"
"31","L2","Control",5,"prd_balnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"31","L2","Control",6,"tgm_sacdun","carga","cargar_V","cargar","Other","CARRY","V","V_fin"
"31","L2","Control",6,"tgm_sacdun","hasta el cima","PREP-la-cima_PP","PREP-la-cima_PP","Path","UP","Adjunct","PP"
"31","L2","Control",7,"trd_bronei","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"31","L2","Control",8,"tge_chagro","entra a","entrar_V","entrar","Path","INTO","V","V_fin"
"31","L2","Control",8,"tge_chagro","a la cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"31","L2","Control",9,"prd_balcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"31","L2","Control",10,"tge_chamai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"31","L2","Control",11,"prm_boudun","sube","subir_V","subir","Path","UP","V","V_fin"
"31","L2","Control",12,"tgd_malnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"31","L2","Control",13,"pre_pnegro","entra dentro","entrar_V","entrar","Path","INTO","V","V_fin"
"31","L2","Control",13,"pre_pnegro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"31","L2","Control",14,"tgt_cherue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"31","L2","Control",15,"pgm_paqdun","sube","subir_V","subir","Path","UP","V","V_fin"
"31","L2","Control",16,"tgt_cherou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"31","L2","Control",17,"tre_cadgro","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"31","L2","Control",18,"tgd_malcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"31","L2","Control",19,"trm_voidun","sube","subir_V","subir","Path","UP","V","V_fin"
"31","L2","Control",20,"pge_tabgro","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"31","L2","Control",21,"trd_brocol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"31","L2","Control",22,"pge_tabmai","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"31","L2","Control",22,"pge_tabmai","al almacén","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"31","L2","Control",23,"trt_pourue","anda","andar_V","andar","Manner","WALK","V","V_fin"
"31","L2","Control",24,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
"31","L2","Control",25,"prt_rourue","camina","caminar_V","caminar","Manner","WALK","V","V_fin"
"31","L2","Control",25,"prt_rourue","cruzando","cruzando_Ger","cruzar","Path","ACROSS","Adjunct","V_ger"
"31","L2","Control",26,"tre_cadmai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"31","L2","Control",27,"prt_rourou","camina","caminar_V","caminar","Manner","WALK","V","V_fin"
"31","L2","Control",27,"prt_rourou","cruzando","cruzando_Ger","cruzar","Path","ACROSS","Adjunct","V_ger"
"31","L2","Control",28,"pgd_valnei","camina","caminar_V","caminar","Manner","WALK","V","V_fin"
"31","L2","Control",29,"trt_pourou","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"31","L2","Control",29,"trt_pourou","cruzando","cruzando_Ger","cruzar","Path","ACROSS","Adjunct","V_ger"
"31","L2","Control",30,"pgd_valcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"31","L2","Control",30,"pgd_valcol","dejándola","dejando_Ger","dejar","Other","LEAVE","Adjunct","V_ger"
"31","L2","Control",31,"trm_voitoi","sube","subir_V","subir","Path","UP","V","V_fin"
"31","L2","Control",32,"pgd_valnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"32","L2","Path",1,"pgt_panrou","está empujando","empujar_V","empujar","Manner","PUSH","V","V_fin"
"32","L2","Path",2,"pre_pnemai","estaba empujando","empujar_V","empujar","Manner","PUSH","V","V_fin"
"32","L2","Path",3,"trd_brocol","estaba bajando","bajar_V","bajar","Path","DOWN","V","V_fin"
"32","L2","Path",4,"pre_pnegro","estaba empujando","empujar_V","empujar","Manner","PUSH","V","V_fin"
"32","L2","Path",5,"trt_pourou","cruzó","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"32","L2","Path",6,"prd_balcol","bajó","bajar_V","bajar","Path","DOWN","V","V_fin"
"32","L2","Path",7,"tge_chagro","entró","entrar_V","entrar","Path","INTO","V","V_fin"
"32","L2","Path",8,"pgm_paqdun","subió","subir_V","subir","Path","UP","V","V_fin"
"32","L2","Path",9,"tgd_malcol","bajó","bajar_V","bajar","Path","DOWN","V","V_fin"
"32","L2","Path",10,"prt_rourue","cruzó","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"32","L2","Path",11,"pge_tabmai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"32","L2","Path",12,"tgt_cherou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"32","L2","Path",13,"pgd_valnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"32","L2","Path",14,"prm_boutoi","sube","subir_V","subir","Path","UP","V","V_fin"
"32","L2","Path",15,"tre_cadmai","entra a","entrar_V","entrar","Path","INTO","V","V_fin"
"32","L2","Path",15,"tre_cadmai","a una casa","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"32","L2","Path",16,"tgm_sacdun","sube","subir_V","subir","Path","UP","V","V_fin"
"32","L2","Path",17,"prd_balnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"32","L2","Path",18,"tge_chamai","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"32","L2","Path",19,"pgt_panrue","estaba empujando","empujar_V","empujar","Manner","PUSH","V","V_fin"
"32","L2","Path",19,"pgt_panrue","encima","encima_PP","encima","?Path","?UP","Adjunct","PP"
"32","L2","Path",20,"trm_voitoi","sube","subir_V","subir","Path","UP","V","V_fin"
"32","L2","Path",21,"pge_tabgro","entra a","entrar_V","entrar","Path","INTO","V","V_fin"
"32","L2","Path",21,"pge_tabgro","a una cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"32","L2","Path",22,"trm_voidun","sube","subir_V","subir","Path","UP","V","V_fin"
"32","L2","Path",23,"pgd_valcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"32","L2","Path",23,"pgd_valcol","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"32","L2","Path",24,"tre_cadgro","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"32","L2","Path",25,"tgd_malnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"32","L2","Path",26,"trt_pourue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"32","L2","Path",27,"prm_boudun","sube","subir_V","subir","Path","UP","V","V_fin"
"32","L2","Path",28,"tgt_cherue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"32","L2","Path",29,"pgm_paqtoi","sube","subir_V","subir","Path","UP","V","V_fin"
"32","L2","Path",30,"trd_bronei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"32","L2","Path",31,"prt_rourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"32","L2","Path",32,"pgd_valcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"33","L2","Control",1,"trd_brocol","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",2,"tgt_cherue","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",3,"prm_boudun","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",4,"tge_chagro","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",4,"tge_chagro","delante","delante_AdvP","delante","Manner","IN-FRONT","Adjunct","AdvP"
"33","L2","Control",5,"pgt_panrue","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",7,"pgd_valnei","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",8,"tge_chamai","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",9,"pgt_panrou","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",10,"prm_boutoi","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",10,"prm_boutoi","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"33","L2","Control",11,"tgd_malnei","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",11,"tgd_malnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"33","L2","Control",12,"pge_tabmai","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",15,"tgm_sactoi","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",15,"tgm_sactoi","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"33","L2","Control",16,"prd_balnei","bajó","bajar_V","bajar","Path","DOWN","V","V_fin"
"33","L2","Control",17,"tgt_cherou","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",18,"pgm_paqtoi","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",18,"pgm_paqtoi","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"33","L2","Control",23,"pre_pnemai","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",23,"pre_pnemai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"33","L2","Control",25,"pgd_valcol","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",26,"pre_pnegro","fue desaparecido","desaparecer_V","desaparecer","Other","DISAPPEAR","V","V_fin"
"33","L2","Control",28,"pge_tabgro","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",28,"pge_tabgro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"33","L2","Control",30,"prt_rourou","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",31,"tre_cadgro","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"33","L2","Control",31,"tre_cadgro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"33","L2","Control",32,"prt_rourue","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"34","L2","Manner",1,"tgt_cherue","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"34","L2","Manner",2,"pre_pnemai","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",3,"trm_voidun","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"34","L2","Manner",4,"prt_rourou","gira","girar_V","girar","Manner","TURN","V","V_fin"
"34","L2","Manner",5,"trd_brocol","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"34","L2","Manner",5,"trd_brocol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"34","L2","Manner",6,"tge_chagro","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"34","L2","Manner",6,"tge_chagro","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"34","L2","Manner",7,"pgt_panrou","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",8,"prm_boudun","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"34","L2","Manner",9,"tge_chamai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"34","L2","Manner",9,"tge_chamai","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"34","L2","Manner",10,"prd_balcol","para abajo","PREP-abajo_PP","PREP-abajo","Path","DOWN","Adjunct","PP"
"34","L2","Manner",10,"prd_balcol","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",11,"pge_tabmai","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"34","L2","Manner",11,"pge_tabmai","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",12,"prm_boutoi","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",12,"prm_boutoi","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",13,"tgd_malnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"34","L2","Manner",13,"tgd_malnei","arrastrando","arrastrando_Ger","arrastrar","Manner","DRAG","Adjunct","V_ger"
"34","L2","Manner",14,"pre_pnegro","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"34","L2","Manner",14,"pre_pnegro","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",15,"trm_voitoi","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",15,"trm_voitoi","cargando","cargando_Ger","cargar","Other","CARRY","Adjunct","V_ger"
"34","L2","Manner",16,"pgt_panrue","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",16,"pgt_panrue","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",17,"tre_cadmai","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"34","L2","Manner",17,"tre_cadmai","llevando","llevando_Ger","llevar","Other","BRING","Adjunct","V_ger"
"34","L2","Manner",18,"pgd_valnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"34","L2","Manner",18,"pgd_valnei","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",18,"pgd_valnei","tirándo","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"34","L2","Manner",19,"tgm_sactoi","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",19,"tgm_sactoi","cargando","cargando_Ger","cargar","Other","CARRY","Adjunct","V_ger"
"34","L2","Manner",20,"pgd_valcol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"34","L2","Manner",20,"pgd_valcol","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",21,"trt_pourou","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",21,"trt_pourou","tirando","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"34","L2","Manner",22,"tgd_malcol","tirando","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"34","L2","Manner",23,"tre_cadgro","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"34","L2","Manner",23,"tre_cadgro","tirando","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"34","L2","Manner",24,"pgm_paqdun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",24,"pgm_paqdun","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",25,"trd_bronei","tirando","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"34","L2","Manner",26,"pge_tabgro","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"34","L2","Manner",26,"pge_tabgro","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",27,"tgt_cherou","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",27,"tgt_cherou","tirando","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"34","L2","Manner",28,"prd_balnei","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",28,"prd_balnei","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",29,"tgm_sacdun","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"34","L2","Manner",29,"tgm_sacdun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",30,"prt_rourue","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",30,"prt_rourue","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",31,"pgm_paqtoi","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"34","L2","Manner",31,"pgm_paqtoi","empujando","empujando_Ger","empujar","Manner","PUSH","Adjunct","V_ger"
"34","L2","Manner",32,"prt_rourou","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"34","L2","Manner",32,"prt_rourou","tirando","tirando-de_Ger","tirar-de","Manner","PULL","Adjunct","V_ger"
"35","L2","Manner",1,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
